rep,seed,cell,fit_spec,true_effect,true_rho,n_models,n_items,n_obs,dataset_sha256,min_model_n_self,max_model_n_self,overall_self_prop,rho_model,x_mean,x_sd,context_item_level_shared,phase6_high_assignment_geometry,converged,singular,warnings,estimate,se,p_value,ci_low,ci_high,rejected_at_05,bias,ci_covers_truth,error,model_intercept_sd,model_slope_sd,model_intercept_slope_corr,item_intercept_sd,model_cov_min_eigenvalue,theta,theta_lower,singular_component,fit_error,evaluable,rejected,covered,singular_bool
491,92622491,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,d99e83006433998789c812cb158fbbbb2ca31880445e815e0ea63e2bb5922fd2,200,200,0.5,0.3,-1.4210854715202005e-15,0.8029475730265485,True,True,True,True,[],0.096,0.0213,6.5909e-06,0.0543,0.1378,True,-0.0040000000000000036,True,,0.0,0.0461,,0.0427,0.0,"[0.0427, 0, 0.0461]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
492,92622492,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,af801b93242e31f94c2841d8820c05231be5bed3dcff02510b32bacc22e66035,200,200,0.5,0.0,-1.1013412404281553e-15,0.8958396758179915,True,True,True,True,[],-0.0088,0.021,0.6747,-0.0499,0.0323,False,-0.0088,True,,0.0623,0.0365,-1.0,0.0,0.0,"[0, 0.0623, -0.0365, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
492,92622492,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,af801b93242e31f94c2841d8820c05231be5bed3dcff02510b32bacc22e66035,200,200,0.5,0.0,-1.1013412404281553e-15,0.8958396758179915,True,True,True,True,[],-0.0084,0.0207,0.6837,-0.0489,0.0321,False,-0.0084,True,,0.0412,0.0,,0.0,0.0,"[0, 0.0412, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
492,92622492,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,241b0dd568d4742e6ea2dfb120b0701cd97d1d2925f6b209108bf9a8be46a15d,200,200,0.5,0.3,-1.1013412404281553e-15,0.8958396758179915,True,True,True,True,[],-0.0103,0.0209,0.6232,-0.0512,0.0307,False,-0.0103,True,,0.0625,0.0317,-1.0,0.0,-1.0842000000000001e-19,"[0, 0.0625, -0.0317, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
492,92622492,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,241b0dd568d4742e6ea2dfb120b0701cd97d1d2925f6b209108bf9a8be46a15d,200,200,0.5,0.3,-1.1013412404281553e-15,0.8958396758179915,True,True,True,True,[],-0.0099,0.0207,0.6315,-0.0504,0.0306,False,-0.0099,True,,0.0451,0.0,,0.0,0.0,"[0, 0.0451, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
492,92622492,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,35444860d083590ea496357b8e97308c07d61d8e0523a4691e0c21615ccffa8f,200,200,0.5,0.0,-1.1013412404281553e-15,0.8958396758179915,True,True,True,True,[],0.0913,0.0211,0.0,0.05,0.1327,True,-0.0087,True,,0.0602,0.0352,-1.0,0.0,2.1684000000000002e-19,"[0, 0.0602, -0.0352, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
492,92622492,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,35444860d083590ea496357b8e97308c07d61d8e0523a4691e0c21615ccffa8f,200,200,0.5,0.0,-1.1013412404281553e-15,0.8958396758179915,True,True,True,True,[],0.0917,0.0208,0.0,0.051,0.1325,True,-0.008300000000000002,True,,0.0414,0.0,,0.0,0.0,"[0, 0.0414, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
492,92622492,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,9bbb77c96ecbb5c94ae9da5d7982c0122ca98e473db2aa3caab108455075201a,200,200,0.5,0.3,-1.1013412404281553e-15,0.8958396758179915,True,True,True,True,[],0.0914,0.0211,0.0,0.0501,0.1326,True,-0.00860000000000001,True,,0.06,0.0331,-1.0,0.0,0.0,"[0, 0.06, -0.0331, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
492,92622492,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,9bbb77c96ecbb5c94ae9da5d7982c0122ca98e473db2aa3caab108455075201a,200,200,0.5,0.3,-1.1013412404281553e-15,0.8958396758179915,True,True,True,True,[],0.0917,0.0208,0.0,0.051,0.1325,True,-0.008300000000000002,True,,0.0427,0.0,,0.0,0.0,"[0, 0.0427, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
493,92622493,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,c9905cbccabc6f425fea3292a47b8e4845d871ac1df1e8254231967d82f44f50,200,200,0.5,0.0,-7.105427357601002e-17,0.9023661839382754,True,True,True,False,[],0.0126,0.0214,0.5569,-0.0294,0.0545,False,0.0126,True,,0.0601,0.0531,-0.9089,0.0148,0.0003,"[0.0148, 0.0601, -0.0482, 0.0221]","[0, 0, '-Inf', 0]",non_singular,,True,0.0,1.0,False
493,92622493,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,c9905cbccabc6f425fea3292a47b8e4845d871ac1df1e8254231967d82f44f50,200,200,0.5,0.0,-7.105427357601002e-17,0.9023661839382754,True,True,True,True,[],0.0129,0.0207,0.533,-0.0277,0.0536,False,0.0129,True,,0.0375,0.0,,0.0157,0.0,"[0.0157, 0.0375, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
493,92622493,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,677f275ffc25fd2ce560b8085afa907ba3b944d9bfb3b3491fbde8687ad80f62,200,200,0.5,0.3,-7.105427357601002e-17,0.9023661839382754,True,True,True,False,[],0.0126,0.0214,0.5553,-0.0293,0.0546,False,0.0126,True,,0.0602,0.053,-0.8565,0.0113,0.0005,"[0.0113, 0.0602, -0.0454, 0.0274]","[0, 0, '-Inf', 0]",non_singular,,True,0.0,1.0,False
493,92622493,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,677f275ffc25fd2ce560b8085afa907ba3b944d9bfb3b3491fbde8687ad80f62,200,200,0.5,0.3,-7.105427357601002e-17,0.9023661839382754,True,True,True,True,[],0.0129,0.0207,0.5328,-0.0277,0.0536,False,0.0129,True,,0.0398,0.0,,0.0123,0.0,"[0.0123, 0.0398, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
493,92622493,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,a7a5af5d88a9c9d9772c82d995c075efecfeee2fd8bceade93c6ee452c810827,200,200,0.5,0.0,-7.105427357601002e-17,0.9023661839382754,True,True,True,False,[],0.1087,0.0211,2.5047e-07,0.0674,0.15,True,0.0087,True,,0.0605,0.0286,-0.9462,0.0246,0.0001,"[0.0246, 0.0605, -0.027, 0.0092]","[0, 0, '-Inf', 0]",non_singular,,True,1.0,1.0,False
493,92622493,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,a7a5af5d88a9c9d9772c82d995c075efecfeee2fd8bceade93c6ee452c810827,200,200,0.5,0.0,-7.105427357601002e-17,0.9023661839382754,True,True,True,True,[],0.109,0.0209,1.7817e-07,0.0681,0.15,True,0.008999999999999994,True,,0.0473,0.0,,0.0248,0.0,"[0.0248, 0.0473, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
493,92622493,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,9284ab1d4a8acd6a5d874ad4ff624bc14f8b6c30a3370e2ef288c59df86ce9ad,200,200,0.5,0.3,-7.105427357601002e-17,0.9023661839382754,True,True,True,False,[],0.1088,0.0211,2.6483e-07,0.0674,0.1503,True,0.008799999999999988,True,,0.0606,0.033,-0.731,0.02,0.0004,"[0.02, 0.0606, -0.0242, 0.0225]","[0, 0, '-Inf', 0]",non_singular,,True,1.0,1.0,False
493,92622493,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,9284ab1d4a8acd6a5d874ad4ff624bc14f8b6c30a3370e2ef288c59df86ce9ad,200,200,0.5,0.3,-7.105427357601002e-17,0.9023661839382754,True,True,True,True,[],0.1091,0.0209,1.769e-07,0.0681,0.15,True,0.009099999999999997,True,,0.0499,0.0,,0.0202,0.0,"[0.0202, 0.0499, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
494,92622494,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,563e7ebd6f19847e4ea8226d193313dfa91eebf8cd20b20d62e5c476426a612d,200,200,0.5,0.0,6.572520305780928e-16,0.8412091935868888,True,True,True,True,[],0.0013,0.0209,0.9508,-0.0396,0.0422,False,0.0013,True,,0.0,0.0306,,0.0328,0.0,"[0.0328, 0, 0.0306, 0.0002]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
494,92622494,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,563e7ebd6f19847e4ea8226d193313dfa91eebf8cd20b20d62e5c476426a612d,200,200,0.5,0.0,6.572520305780928e-16,0.8412091935868888,True,True,True,True,[],0.0013,0.0209,0.9508,-0.0396,0.0422,False,0.0013,True,,0.0,0.0306,,0.0328,0.0,"[0.0328, 0, 0.0306]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
494,92622494,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,cb9e785d01e02979d7767d5364b234c03941d9e21468fbcccfcad979497591ba,200,200,0.5,0.3,6.572520305780928e-16,0.8412091935868888,True,True,True,True,[],-0.0002,0.0209,0.9921,-0.0411,0.0407,False,-0.0002,True,,0.0,0.03,,0.0341,0.0,"[0.0341, 0, 0.0282, 0.01]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
494,92622494,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,cb9e785d01e02979d7767d5364b234c03941d9e21468fbcccfcad979497591ba,200,200,0.5,0.3,6.572520305780928e-16,0.8412091935868888,True,True,True,True,[],-0.0002,0.0209,0.9921,-0.0411,0.0407,False,-0.0002,True,,0.0,0.03,,0.0341,0.0,"[0.0341, 0, 0.03]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
494,92622494,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,23ec53b2b7b3863eca550d6224e428f3f6f6f2b52e49beb6b65ffe252350b4db,200,200,0.5,0.0,6.572520305780928e-16,0.8412091935868888,True,True,True,True,[],0.1029,0.0208,7.4297e-07,0.0621,0.1436,True,0.0029,True,,2.4307e-06,5.1961e-06,-0.9951,0.039,4.7656e-14,"[0.039, 2.4307e-06, -5.1705e-06, 5.1483e-07]","[0, 0, '-Inf', 0]",model_slope_sd_zero,,True,1.0,1.0,True
494,92622494,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,23ec53b2b7b3863eca550d6224e428f3f6f6f2b52e49beb6b65ffe252350b4db,200,200,0.5,0.0,6.572520305780928e-16,0.8412091935868888,True,True,True,True,[],0.1029,0.0208,7.4283e-07,0.0621,0.1436,True,0.0029,True,,3.2198e-07,0.0,,0.039,0.0,"[0.039, 3.2198e-07, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
494,92622494,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,4b24f62b773b7c77323ab4fef7dde5eaa478fa864499ebf71c1beda84d82e0ca,200,200,0.5,0.3,6.572520305780928e-16,0.8412091935868888,True,True,True,True,[],0.1025,0.0222,3.9775e-06,0.0589,0.1461,True,0.0024999999999999883,True,,0.0388,0.0785,-1.0,0.041,2.1684000000000002e-19,"[0.041, 0.0388, -0.0785, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
494,92622494,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,4b24f62b773b7c77323ab4fef7dde5eaa478fa864499ebf71c1beda84d82e0ca,200,200,0.5,0.3,6.572520305780928e-16,0.8412091935868888,True,True,True,True,[],0.1025,0.0208,8.2419e-07,0.0617,0.1432,True,0.0024999999999999883,True,,0.0,0.0,,0.0412,0.0,"[0.0412, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
495,92622495,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,fbe14368d0129de50ef18cba5655416a74c54725d309ab360a775493eda36176,200,200,0.5,0.0,8.526512829121202e-16,0.9181267954653024,True,True,True,True,[],-0.0093,0.0207,0.6526,-0.0499,0.0312,False,-0.0093,True,,0.0583,0.0146,-1.0,0.0,0.0,"[0, 0.0583, -0.0146, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
495,92622495,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,fbe14368d0129de50ef18cba5655416a74c54725d309ab360a775493eda36176,200,200,0.5,0.0,8.526512829121202e-16,0.9181267954653024,True,True,True,True,[],-0.0091,0.0206,0.6579,-0.0496,0.0313,False,-0.0091,True,,0.0508,0.0,,4.5204e-07,0.0,"[4.5204e-07, 0.0508, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
495,92622495,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,76adb733f4994358141b921db600bb246f82d202fe9eb70419414bdcbcb44574,200,200,0.5,0.3,8.526512829121202e-16,0.9181267954653024,True,True,True,True,[],-0.0095,0.0207,0.6452,-0.0501,0.031,False,-0.0095,True,,0.0578,0.0143,-1.0,3.3917e-07,9.9091e-11,"[3.3917e-07, 0.0578, -0.0143, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
495,92622495,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,76adb733f4994358141b921db600bb246f82d202fe9eb70419414bdcbcb44574,200,200,0.5,0.3,8.526512829121202e-16,0.9181267954653024,True,True,True,True,[],-0.0094,0.0206,0.6504,-0.0498,0.0311,False,-0.0094,True,,0.0505,0.0,,0.0,0.0,"[0, 0.0505, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
495,92622495,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,4f7c036aecada1fd637203e00621a59b0b5dc61c257d606246ef0a5cbdb3a00f,200,200,0.5,0.0,8.526512829121202e-16,0.9181267954653024,True,True,True,True,[],0.0924,0.0208,8.8002e-06,0.0517,0.1332,True,-0.0076000000000000095,True,,0.0565,0.0098,-1.0,0.0,4.8544e-10,"[0, 0.0565, -0.0098, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
495,92622495,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,4f7c036aecada1fd637203e00621a59b0b5dc61c257d606246ef0a5cbdb3a00f,200,200,0.5,0.0,8.526512829121202e-16,0.9181267954653024,True,True,True,True,[],0.0926,0.0208,8.3485e-06,0.0518,0.1333,True,-0.007400000000000004,True,,0.0516,0.0,,0.0,0.0,"[0, 0.0516, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
495,92622495,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,24aadb28bdc29e900a55fc1d60296682f1d2aae8a23867b519cfebc05ec6398f,200,200,0.5,0.3,8.526512829121202e-16,0.9181267954653024,True,True,True,True,[],0.0927,0.0208,8.2636e-06,0.0519,0.1334,True,-0.007300000000000001,True,,0.0561,0.008,-1.0,0.0,6.7187e-10,"[0, 0.0561, -0.008, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
495,92622495,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,24aadb28bdc29e900a55fc1d60296682f1d2aae8a23867b519cfebc05ec6398f,200,200,0.5,0.3,8.526512829121202e-16,0.9181267954653024,True,True,True,True,[],0.0928,0.0208,7.9417e-06,0.0521,0.1335,True,-0.007200000000000012,True,,0.0521,0.0,,0.0,0.0,"[0, 0.0521, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
496,92622496,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,8ec009840ba6e66d3f285ea79a996fa943d6432a729a5268158aff73054954a0,200,200,0.5,0.0,1.1546319456101628e-15,0.893273416438479,True,True,True,True,[],0.0295,0.022,0.1804,-0.0137,0.0726,False,0.0295,True,,0.0,0.0747,,0.0422,0.0,"[0.0422, 0, 0.0676, 0.0318]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
496,92622496,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,8ec009840ba6e66d3f285ea79a996fa943d6432a729a5268158aff73054954a0,200,200,0.5,0.0,1.1546319456101628e-15,0.893273416438479,True,True,True,True,[],0.0295,0.022,0.1804,-0.0136,0.0726,False,0.0295,True,,1.1374e-06,0.0747,,0.0422,1.2936e-12,"[0.0422, 1.1374e-06, 0.0747]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
496,92622496,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,fb685d5a4cacf9ba81615481913009d944146bb46269715772136d0a598d9710,200,200,0.5,0.3,1.1546319456101628e-15,0.893273416438479,True,True,True,True,[],0.0319,0.022,0.1478,-0.0113,0.075,False,0.0319,True,,0.0,0.0749,,0.0436,0.0,"[0.0436, 0, 0.0708, 0.0245]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
496,92622496,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,fb685d5a4cacf9ba81615481913009d944146bb46269715772136d0a598d9710,200,200,0.5,0.3,1.1546319456101628e-15,0.893273416438479,True,True,True,True,[],0.0319,0.022,0.1478,-0.0113,0.075,False,0.0319,True,,2.9891e-07,0.0749,,0.0436,8.9349e-14,"[0.0436, 2.9891e-07, 0.0749]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
496,92622496,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,aec79298f7e942c57ec0fc645a4b4aa733ff079411c39c04a34afdb2a4c0d0db,200,200,0.5,0.0,1.1546319456101628e-15,0.893273416438479,True,True,True,True,[],0.1271,0.0215,3.213e-09,0.085,0.1692,True,0.027099999999999985,True,,0.0,0.0516,,0.0511,0.0,"[0.0511, 0, 0.0483, 0.0181]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
496,92622496,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,aec79298f7e942c57ec0fc645a4b4aa733ff079411c39c04a34afdb2a4c0d0db,200,200,0.5,0.0,1.1546319456101628e-15,0.893273416438479,True,True,True,True,[],0.1271,0.0215,3.2122e-09,0.085,0.1692,True,0.027099999999999985,True,,1.0842e-07,0.0516,,0.0511,1.1755e-14,"[0.0511, 1.0842e-07, 0.0516]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
496,92622496,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,e8926e10c346d1817443ca45653a44c5d66e73b9e2c18b212db71c0c83330f0a,200,200,0.5,0.3,1.1546319456101628e-15,0.893273416438479,True,True,True,True,[],0.1283,0.0215,2.6333e-09,0.086,0.1705,True,0.028299999999999992,True,,0.0,0.0546,,0.053,0.0,"[0.053, 0, 0.0524, 0.0154]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
496,92622496,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,e8926e10c346d1817443ca45653a44c5d66e73b9e2c18b212db71c0c83330f0a,200,200,0.5,0.3,1.1546319456101628e-15,0.893273416438479,True,True,True,True,[],0.1283,0.0215,2.6336e-09,0.086,0.1705,True,0.028299999999999992,True,,0.0,0.0546,,0.053,0.0,"[0.053, 0, 0.0546]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
497,92622497,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,9dbf5195fe127fc3b8e69f3cb4fd1003e18d824bded0e2a62c5b0474582f5bae,200,200,0.5,0.0,-1.9717560917342778e-15,0.9446261683126488,True,True,True,True,[],0.0217,0.0213,0.3091,-0.0201,0.0635,False,0.0217,True,,0.0,0.0498,,0.0581,0.0,"[0.0581, 0, 0.0475, 0.015]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
497,92622497,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,9dbf5195fe127fc3b8e69f3cb4fd1003e18d824bded0e2a62c5b0474582f5bae,200,200,0.5,0.0,-1.9717560917342778e-15,0.9446261683126488,True,True,True,True,[],0.0217,0.0213,0.3091,-0.0201,0.0635,False,0.0217,True,,5.921e-07,0.0498,,0.0581,3.5058e-13,"[0.0581, 5.921e-07, 0.0498]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
497,92622497,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,c066040a0a610e8465363582f76e5679a5bc1a2ee9c55d85eed2f9df6be9cd43,200,200,0.5,0.3,-1.9717560917342778e-15,0.9446261683126488,True,True,True,True,[],0.0234,0.0213,0.2721,-0.0184,0.0653,False,0.0234,True,,0.0,0.0508,,0.0574,0.0,"[0.0574, 0, 0.0497, 0.0103]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
497,92622497,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,c066040a0a610e8465363582f76e5679a5bc1a2ee9c55d85eed2f9df6be9cd43,200,200,0.5,0.3,-1.9717560917342778e-15,0.9446261683126488,True,True,True,True,[],0.0234,0.0213,0.2721,-0.0184,0.0653,False,0.0234,True,,0.0,0.0508,,0.0574,0.0,"[0.0574, 0, 0.0508]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
497,92622497,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,344a72ead67e8298cc3aebfd04a464daf4325cab87e4976dbe538834e6fd76bd,200,200,0.5,0.0,-1.9717560917342778e-15,0.9446261683126488,True,True,True,True,[],0.1211,0.0212,1.0726e-08,0.0796,0.1626,True,0.021099999999999994,True,,0.0,0.0351,,0.075,0.0,"[0.075, 0, 0.0351, 0.0014]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
497,92622497,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,344a72ead67e8298cc3aebfd04a464daf4325cab87e4976dbe538834e6fd76bd,200,200,0.5,0.0,-1.9717560917342778e-15,0.9446261683126488,True,True,True,True,[],0.1211,0.0212,1.0727e-08,0.0796,0.1626,True,0.021099999999999994,True,,0.0,0.0351,,0.075,0.0,"[0.075, 0, 0.0351]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
497,92622497,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,c5fb7031ce5a258ad06e6b0246661467b547c7b0c2be9e12cf5e593e6b8e0d04,200,200,0.5,0.3,-1.9717560917342778e-15,0.9446261683126488,True,True,True,True,[],0.1215,0.0214,1.3635e-08,0.0795,0.1634,True,0.02149999999999999,True,,0.0,0.0464,,0.0761,0.0,"[0.0761, 0, 0.0368, 0.0282]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
497,92622497,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,c5fb7031ce5a258ad06e6b0246661467b547c7b0c2be9e12cf5e593e6b8e0d04,200,200,0.5,0.3,-1.9717560917342778e-15,0.9446261683126488,True,True,True,True,[],0.1215,0.0214,1.3636e-08,0.0795,0.1634,True,0.02149999999999999,True,,0.0,0.0464,,0.0761,0.0,"[0.0761, 0, 0.0464]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
498,92622498,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,652791f9c66ddb7ec9d4b9d1a17818835f6319c769594415847e71212c365a78,200,200,0.5,0.0,6.394884621840901e-16,0.8043318636501066,True,True,True,True,[],0.02,0.0212,0.3471,-0.0217,0.0616,False,0.02,True,,0.0519,0.0496,-1.0,0.0716,0.0,"[0.0716, 0.0519, -0.0496, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
498,92622498,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,652791f9c66ddb7ec9d4b9d1a17818835f6319c769594415847e71212c365a78,200,200,0.5,0.0,6.394884621840901e-16,0.8043318636501066,True,True,True,True,[],0.0203,0.0206,0.3257,-0.0202,0.0608,False,0.0203,True,,0.0167,0.0,,0.0717,0.0,"[0.0717, 0.0167, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
498,92622498,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,8150510a0903636742cfef30f388c4e0283b3be03359e4e8a6dbc7c1df6ae6ba,200,200,0.5,0.3,6.394884621840901e-16,0.8043318636501066,True,True,True,True,[],0.0202,0.0212,0.3403,-0.0213,0.0617,False,0.0202,True,,0.052,0.0473,-1.0,0.0721,1.376e-12,"[0.0721, 0.052, -0.0473, 1.5862e-06]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
498,92622498,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,8150510a0903636742cfef30f388c4e0283b3be03359e4e8a6dbc7c1df6ae6ba,200,200,0.5,0.3,6.394884621840901e-16,0.8043318636501066,True,True,True,True,[],0.0205,0.0206,0.3201,-0.0199,0.061,False,0.0205,True,,0.0232,5.9515e-07,,0.0722,3.542e-13,"[0.0722, 0.0232, 5.9515e-07]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
498,92622498,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,e1fb800159a6b2947b7c1f94a6523bc67981e6af9b9214d258ac3e83a328756b,200,200,0.5,0.0,6.394884621840901e-16,0.8043318636501066,True,True,True,True,[],0.1197,0.0213,2.0214e-08,0.0779,0.1615,True,0.019699999999999995,True,,0.0519,0.0479,-1.0,0.0679,2.2118e-16,"[0.0679, 0.0519, -0.0479, 2.0243e-08]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
498,92622498,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,e1fb800159a6b2947b7c1f94a6523bc67981e6af9b9214d258ac3e83a328756b,200,200,0.5,0.0,6.394884621840901e-16,0.8043318636501066,True,True,True,True,[],0.12,0.0208,7.7732e-09,0.0793,0.1607,True,0.01999999999999999,True,,0.0221,0.0,,0.0679,0.0,"[0.0679, 0.0221, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
498,92622498,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,7f23790aa0cdb520dbcc485bfa73bc7f24f80c6da7bc6e093f6bdd526c6edcfc,200,200,0.5,0.3,6.394884621840901e-16,0.8043318636501066,True,True,True,True,[],0.1192,0.0213,2.2106e-08,0.0774,0.161,True,0.019199999999999995,True,,0.0521,0.0469,-1.0,0.0675,4.3368000000000004e-19,"[0.0675, 0.0521, -0.0469, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
